space, pressure
0.884293, 570382
0.884383, 570289
0.884473, 570196
0.884563, 570104
0.884653, 570011
0.884743, 569918
0.884833, 569825
0.884923, 569733
0.885014, 569640
0.885104, 569547
0.885194, 569454
0.885284, 569362
0.885374, 569269
0.885464, 569176
0.885554, 569083
0.885644, 568990
0.885734, 568897
0.885824, 568805
0.885914, 568712
0.886004, 568619
0.886094, 568526
0.886184, 568433
0.886274, 568340
0.886364, 568247
0.886454, 568154
0.886544, 568061
0.886634, 567968
0.886724, 567875
0.886814, 567782
0.886904, 567689
0.886994, 567596
0.887084, 567503
0.887174, 567410
0.887264, 567317
0.887354, 567224
0.887444, 567131
0.887534, 567038
0.887624, 566945
0.887714, 566852
0.887804, 566759
0.887894, 566666
0.887984, 566573
0.888074, 566480
0.888164, 566387
0.888254, 566294
0.888344, 566200
0.888434, 566107
0.888524, 566014
0.888614, 565921
0.888704, 565828
0.888794, 565735
0.888884, 565641
0.888974, 565548
0.889064, 565455
0.889154, 565362
0.889244, 565268
0.889334, 565175
0.889424, 565082
0.889514, 564989
0.889604, 564895
0.889694, 564802
0.889784, 564709
0.889874, 564615
0.889964, 564522
0.890054, 564429
0.890144, 564336
0.890234, 564242
0.890324, 564149
0.890414, 564055
0.890504, 563962
0.890594, 563869
0.890684, 563775
0.890774, 563682
0.890864, 563588
0.890954, 563495
0.891044, 563402
0.891134, 563308
0.891224, 563215
0.891314, 563121
0.891404, 563028
0.891494, 562934
0.891584, 562841
0.891674, 562747
0.891764, 562654
0.891854, 562560
0.891944, 562467
0.892034, 562373
0.892124, 562279
0.892214, 562186
0.892304, 562092
0.892394, 561999
0.892484, 561905
0.892574, 561812
0.892664, 561718
0.892754, 561624
0.892844, 561531
0.892934, 561437
0.893024, 561343
0.893114, 561250
0.893204, 561156
0.893294, 561062
0.893384, 560969
0.893474, 560875
0.893564, 560781
0.893654, 560687
0.893744, 560594
0.893834, 560500
0.893924, 560406
0.894014, 560312
0.894104, 560219
0.894194, 560125
0.894284, 560031
0.894374, 559937
0.894464, 559843
0.894554, 559750
0.894644, 559656
0.894734, 559562
0.894824, 559468
0.894914, 559374
0.895005, 559280
0.895095, 559186
0.895185, 559093
0.895275, 558999
0.895365, 558905
0.895455, 558811
0.895545, 558717
0.895635, 558623
0.895725, 558529
0.895815, 558435
0.895905, 558341
0.895995, 558247
0.896085, 558153
0.896175, 558059
0.896265, 557965
0.896355, 557871
0.896445, 557777
0.896535, 557683
0.896625, 557589
0.896715, 557495
0.896805, 557401
0.896895, 557307
0.896985, 557212
0.897075, 557118
0.897165, 557024
0.897255, 556930
0.897345, 556836
0.897435, 556742
0.897525, 556648
0.897615, 556553
0.897705, 556459
0.897795, 556365
0.897885, 556271
0.897975, 556177
0.898065, 556082
0.898155, 555988
0.898245, 555894
0.898335, 555800
0.898425, 555705
0.898515, 555611
0.898605, 555517
0.898695, 555423
0.898785, 555328
0.898875, 555234
0.898965, 555140
0.899055, 555045
0.899145, 554951
0.899235, 554857
0.899325, 554762
0.899415, 554668
0.899505, 554574
0.899595, 554479
0.899685, 554385
0.899775, 554290
0.899865, 554196
0.899955, 554101
0.900045, 554007
0.900135, 553913
0.900225, 553818
0.900315, 553724
0.900405, 553629
0.900495, 553535
0.900585, 553440
0.900675, 553346
0.900765, 553251
0.900855, 553157
0.900945, 553062
0.901035, 552968
0.901125, 552873
0.901215, 552778
0.901305, 552684
0.901395, 552589
0.901485, 552495
0.901575, 552400
0.901665, 552305
0.901755, 552211
0.901845, 552116
0.901935, 552022
0.902025, 551927
0.902115, 551832
0.902205, 551737
0.902295, 551643
0.902385, 551548
0.902475, 551453
0.902565, 551359
0.902655, 551264
0.902745, 551169
0.902835, 551074
0.902925, 550980
0.903015, 550885
0.903105, 550790
0.903195, 550695
0.903285, 550601
0.903375, 550506
0.903465, 550411
0.903555, 550316
0.903645, 550221
0.903735, 550126
0.903825, 550032
0.903915, 549937
0.904005, 549842
0.904095, 549747
0.904185, 549652
0.904275, 549557
0.904365, 549462
0.904455, 549367
0.904545, 549272
0.904635, 549177
0.904725, 549082
0.904815, 548987
0.904905, 548892
0.904995, 548797
0.905086, 548702
0.905176, 548607
0.905266, 548512
0.905356, 548417
0.905446, 548322
0.905536, 548227
0.905626, 548132
0.905716, 548037
0.905806, 547942
0.905896, 547847
0.905986, 547752
0.906076, 547657
0.906166, 547562
0.906256, 547467
0.906346, 547371
0.906436, 547276
0.906526, 547181
0.906616, 547086
0.906706, 546991
0.906796, 546896
0.906886, 546800
0.906976, 546705
0.907066, 546610
0.907156, 546515
0.907246, 546419
0.907336, 546324
0.907426, 546229
0.907516, 546134
0.907606, 546038
0.907696, 545943
0.907786, 545848
0.907876, 545752
0.907966, 545657
0.908056, 545562
0.908146, 545467
0.908236, 545371
0.908326, 545276
0.908416, 545180
0.908506, 545085
0.908596, 544990
0.908686, 544894
0.908776, 544799
0.908866, 544703
0.908956, 544608
0.909046, 544513
0.909136, 544417
0.909226, 544322
0.909316, 544226
0.909406, 544131
0.909496, 544035
0.909586, 543940
0.909676, 543844
0.909766, 543749
0.909856, 543653
0.909946, 543558
0.910036, 543462
0.910126, 543366
0.910216, 543271
0.910306, 543175
0.910396, 543080
0.910486, 542984
0.910576, 542889
0.910666, 542793
0.910756, 542697
0.910846, 542602
0.910936, 542506
0.911026, 542410
0.911116, 542315
0.911206, 542219
0.911296, 542123
0.911386, 542028
0.911476, 541932
0.911566, 541836
0.911656, 541740
0.911746, 541645
0.911836, 541549
0.911926, 541453
0.912016, 541357
0.912106, 541262
0.912196, 541166
0.912286, 541070
0.912376, 540974
0.912466, 540878
0.912556, 540783
0.912646, 540687
0.912736, 540591
0.912826, 540495
0.912916, 540399
0.913006, 540303
0.913096, 540207
0.913186, 540112
0.913276, 540016
0.913366, 539920
0.913456, 539824
0.913546, 539728
0.913636, 539632
0.913726, 539536
0.913816, 539440
0.913906, 539344
0.913996, 539248
0.914086, 539152
0.914176, 539056
0.914266, 538960
0.914356, 538864
0.914446, 538768
0.914536, 538672
0.914626, 538576
0.914716, 538480
0.914806, 538384
0.914896, 538288
0.914986, 538191
0.915077, 538095
0.915167, 537999
0.915257, 537903
0.915347, 537807
0.915437, 537711
0.915527, 537615
0.915617, 537518
0.915707, 537422
0.915797, 537326
0.915887, 537230
0.915977, 537134
0.916067, 537037
0.916157, 536941
0.916247, 536845
0.916337, 536749
0.916427, 536652
0.916517, 536556
0.916607, 536460
0.916697, 536364
0.916787, 536267
0.916877, 536171
0.916967, 536075
0.917057, 535978
0.917147, 535882
0.917237, 535786
0.917327, 535689
0.917417, 535593
0.917507, 535497
0.917597, 535400
0.917687, 535304
0.917777, 535207
0.917867, 535111
0.917957, 535014
0.918047, 534918
0.918137, 534822
0.918227, 534725
0.918317, 534629
0.918407, 534532
0.918497, 534436
0.918587, 534339
0.918677, 534243
0.918767, 534146
0.918857, 534050
0.918947, 533953
0.919037, 533857
0.919127, 533760
0.919217, 533663
0.919307, 533567
0.919397, 533470
0.919487, 533374
0.919577, 533277
0.919667, 533180
0.919757, 533084
0.919847, 532987
0.919937, 532891
0.920027, 532794
0.920117, 532697
0.920207, 532600
0.920297, 532504
0.920387, 532407
0.920477, 532310
0.920567, 532214
0.920657, 532117
0.920747, 532020
0.920837, 531923
0.920927, 531827
0.921017, 531730
0.921107, 531633
0.921197, 531536
0.921287, 531440
0.921377, 531343
0.921467, 531246
0.921557, 531149
0.921647, 531052
0.921737, 530955
0.921827, 530859
0.921917, 530762
0.922007, 530665
0.922097, 530568
0.922187, 530471
0.922277, 530374
0.922367, 530277
0.922457, 530180
0.922547, 530083
0.922637, 529986
0.922727, 529889
0.922817, 529792
0.922907, 529695
0.922997, 529598
0.923087, 529501
0.923177, 529404
0.923267, 529307
0.923357, 529210
0.923447, 529113
0.923537, 529016
0.923627, 528919
0.923717, 528822
0.923807, 528725
0.923897, 528628
0.923987, 528531
0.924077, 528434
0.924167, 528337
0.924257, 528240
0.924347, 528142
0.924437, 528045
0.924527, 527948
0.924617, 527851
0.924707, 527754
0.924797, 527657
0.924887, 527559
0.924977, 527462
0.925068, 527365
0.925158, 527268
0.925248, 527170
0.925338, 527073
0.925428, 526976
0.925518, 526879
0.925608, 526781
0.925698, 526684
0.925788, 526587
0.925878, 526489
0.925968, 526392
0.926058, 526295
0.926148, 526198
0.926238, 526100
0.926328, 526003
0.926418, 525905
0.926508, 525808
0.926598, 525711
0.926688, 525613
0.926778, 525516
0.926868, 525418
0.926958, 525321
0.927048, 525224
0.927138, 525126
0.927228, 525029
0.927318, 524931
0.927408, 524834
0.927498, 524736
0.927588, 524639
0.927678, 524541
0.927768, 524444
0.927858, 524346
0.927948, 524249
0.928038, 524151
0.928128, 524053
0.928218, 523956
0.928308, 523858
0.928398, 523761
0.928488, 523663
0.928578, 523566
0.928668, 523468
0.928758, 523370
0.928848, 523273
0.928938, 523175
0.929028, 523077
0.929118, 522980
0.929208, 522882
0.929298, 522784
0.929388, 522687
0.929478, 522589
0.929568, 522491
0.929658, 522393
0.929748, 522296
0.929838, 522198
0.929928, 522100
0.930018, 522002
0.930108, 521905
0.930198, 521807
0.930288, 521709
0.930378, 521611
0.930468, 521513
0.930558, 521416
0.930648, 521318
0.930738, 521220
0.930828, 521122
0.930918, 521024
0.931008, 520926
0.931098, 520828
0.931188, 520731
0.931278, 520633
0.931368, 520535
0.931458, 520437
0.931548, 520339
0.931638, 520241
0.931728, 520143
0.931818, 520045
0.931908, 519947
0.931998, 519849
0.932088, 519751
0.932178, 519653
0.932268, 519555
0.932358, 519457
0.932448, 519359
0.932538, 519261
0.932628, 519163
0.932718, 519065
0.932808, 518967
0.932898, 518869
0.932988, 518770
0.933078, 518672
0.933168, 518574
0.933258, 518476
0.933348, 518378
0.933438, 518280
0.933528, 518182
0.933618, 518083
0.933708, 517985
0.933798, 517887
0.933888, 517789
0.933978, 517691
0.934068, 517592
0.934158, 517494
0.934248, 517396
0.934338, 517298
0.934428, 517199
0.934518, 517101
0.934608, 517003
0.934698, 516905
0.934788, 516806
0.934878, 516708
0.934968, 516610
0.935059, 516511
0.935149, 516413
0.935239, 516315
0.935329, 516216
0.935419, 516118
0.935509, 516020
0.935599, 515921
0.935689, 515823
0.935779, 515724
0.935869, 515626
0.935959, 515527
0.936049, 515429
0.936139, 515331
0.936229, 515232
0.936319, 515134
0.936409, 515035
0.936499, 514937
0.936589, 514838
0.936679, 514740
0.936769, 514641
0.936859, 514543
0.936949, 514444
0.937039, 514346
0.937129, 514247
0.937219, 514148
0.937309, 514050
0.937399, 513951
0.937489, 513853
0.937579, 513754
0.937669, 513655
0.937759, 513557
0.937849, 513458
0.937939, 513360
0.938029, 513261
0.938119, 513162
0.938209, 513063
0.938299, 512965
0.938389, 512866
0.938479, 512767
0.938569, 512669
0.938659, 512570
0.938749, 512471
0.938839, 512372
0.938929, 512274
0.939019, 512175
0.939109, 512076
0.939199, 511977
0.939289, 511879
0.939379, 511780
0.939469, 511681
0.939559, 511582
0.939649, 511483
0.939739, 511384
0.939829, 511286
0.939919, 511187
0.940009, 511088
0.940099, 510989
0.940189, 510890
0.940279, 510791
0.940369, 510692
0.940459, 510593
0.940549, 510494
0.940639, 510395
0.940729, 510296
0.940819, 510197
0.940909, 510098
0.940999, 509999
0.941089, 509900
0.941179, 509801
0.941269, 509702
0.941359, 509603
0.941449, 509504
0.941539, 509405
0.941629, 509306
0.941719, 509207
0.941809, 509108
0.941899, 509009
0.941989, 508910
0.942079, 508811
0.942169, 508712
0.942259, 508613
0.942349, 508513
0.942439, 508414
0.942529, 508315
0.942619, 508216
0.942709, 508117
0.942799, 508018
0.942889, 507918
0.942979, 507819
0.943069, 507720
0.943159, 507621
0.943249, 507521
0.943339, 507422
0.943429, 507323
0.943519, 507224
0.943609, 507124
0.943699, 507025
0.943789, 506926
0.943879, 506826
0.943969, 506727
0.944059, 506628
0.944149, 506529
0.944239, 506429
0.944329, 506330
0.944419, 506230
0.944509, 506131
0.944599, 506032
0.944689, 505932
0.944779, 505833
0.944869, 505733
0.944959, 505634
0.94505, 505535
0.94514, 505435
0.94523, 505336
0.94532, 505236
0.94541, 505137
0.9455, 505037
0.94559, 504938
0.94568, 504838
0.94577, 504739
0.94586, 504639
0.94595, 504540
0.94604, 504440
0.94613, 504340
0.94622, 504241
0.94631, 504141
0.9464, 504042
0.94649, 503942
0.94658, 503843
0.94667, 503743
0.94676, 503643
0.94685, 503544
0.94694, 503444
0.94703, 503344
0.94712, 503245
0.94721, 503145
0.9473, 503045
0.94739, 502946
0.94748, 502846
0.94757, 502746
0.94766, 502646
0.94775, 502547
0.94784, 502447
0.94793, 502347
0.94802, 502247
0.94811, 502148
0.9482, 502048
0.94829, 501948
0.94838, 501848
0.94847, 501748
0.94856, 501649
0.94865, 501549
0.94874, 501449
0.94883, 501349
0.94892, 501249
0.94901, 501149
0.9491, 501049
0.94919, 500950
0.94928, 500850
0.94937, 500750
0.94946, 500650
0.94955, 500550
0.94964, 500450
0.94973, 500350
0.94982, 500250
0.94991, 500150
0.95, 500050
