space, t=0.000000s, t=0.100000s, t=0.200000s, t=0.300000s, t=0.400000s, t=0.500000s, t=0.600000s, t=0.700000s, t=0.800000s, t=0.900000s, t=1.000000s, 
0.6145, 0, 0.112989, 0.548317, 0.40602, 0.300651, 0.222558, 0.108166, 0.0010738, 3.26842e-08, 5.52218e-15, 1.13369e-23, 
0.6155, 0, 0.101874, 0.548316, 0.40602, 0.300651, 0.222565, 0.109887, 0.0011596, 3.78232e-08, 6.83128e-15, 1.49382e-23, 
0.6165, 0, 0.091573, 0.548316, 0.40602, 0.300651, 0.222571, 0.111585, 0.00125126, 4.37309e-08, 8.44265e-15, 1.96639e-23, 
0.6175, 0, 0.0820647, 0.548316, 0.40602, 0.300651, 0.222577, 0.11326, 0.0013491, 5.05162e-08, 1.04242e-14, 2.58586e-23, 
0.6185, 0, 0.0733218, 0.548316, 0.40602, 0.300651, 0.222582, 0.114911, 0.00145343, 5.83022e-08, 1.28585e-14, 3.39711e-23, 
0.6195, 0, 0.0653136, 0.548315, 0.40602, 0.300651, 0.222587, 0.116536, 0.00156461, 6.72283e-08, 1.58463e-14, 4.45842e-23, 
0.6205, 0, 0.0580062, 0.548314, 0.40602, 0.300651, 0.222591, 0.118135, 0.00168297, 7.74524e-08, 1.95098e-14, 5.8455e-23, 
0.6215, 0, 0.051363, 0.548314, 0.40602, 0.300651, 0.222595, 0.119707, 0.00180887, 8.91522e-08, 2.39976e-14, 7.65653e-23, 
0.6225, 0, 0.0453461, 0.548312, 0.40602, 0.300651, 0.222598, 0.121251, 0.00194267, 1.02529e-07, 2.949e-14, 1.00187e-22, 
0.6235, 0, 0.0399162, 0.548311, 0.40602, 0.300651, 0.222601, 0.122767, 0.00208476, 1.17809e-07, 3.62053e-14, 1.30968e-22, 
0.6245, 0, 0.0350336, 0.548309, 0.40602, 0.300651, 0.222604, 0.124253, 0.00223552, 1.35247e-07, 4.44081e-14, 1.71038e-22, 
0.6255, 0, 0.0306588, 0.548307, 0.40602, 0.300651, 0.222607, 0.125709, 0.00239533, 1.55131e-07, 5.44184e-14, 2.23148e-22, 
0.6265, 0, 0.0267528, 0.548303, 0.40602, 0.300651, 0.222609, 0.127136, 0.00256461, 1.77782e-07, 6.6623e-14, 2.90849e-22, 
0.6275, 0, 0.0232773, 0.548299, 0.40602, 0.300651, 0.222611, 0.128531, 0.00274375, 2.03563e-07, 8.14889e-14, 3.78719e-22, 
0.6285, 0, 0.0201956, 0.548294, 0.40602, 0.300651, 0.222613, 0.129895, 0.00293319, 2.32881e-07, 9.95792e-14, 4.92657e-22, 
0.6295, 0, 0.0174722, 0.548287, 0.40602, 0.300651, 0.222614, 0.131228, 0.00313333, 2.6619e-07, 1.21573e-13, 6.40249e-22, 
0.6305, 0, 0.0150735, 0.548279, 0.40602, 0.300651, 0.222616, 0.132529, 0.0033446, 3.04e-07, 1.48287e-13, 8.31252e-22, 
0.6315, 0, 0.0129678, 0.548268, 0.40602, 0.300651, 0.222617, 0.133798, 0.00356745, 3.46881e-07, 1.80704e-13, 1.07819e-21, 
0.6325, 0, 0.0111253, 0.548255, 0.40602, 0.300651, 0.222618, 0.135035, 0.0038023, 3.95471e-07, 2.20005e-13, 1.39714e-21, 
0.6335, 0, 0.00951826, 0.548239, 0.40602, 0.300651, 0.222619, 0.13624, 0.00404961, 4.50481e-07, 2.67608e-13, 1.80869e-21, 
0.6345, 0, 0.00812113, 0.548218, 0.40602, 0.300651, 0.22262, 0.137412, 0.0043098, 5.12704e-07, 3.25213e-13, 2.33922e-21, 
0.6355, 0, 0.00691029, 0.548193, 0.40602, 0.300651, 0.222621, 0.138552, 0.00458333, 5.83023e-07, 3.94857e-13, 3.02246e-21, 
0.6365, 0, 0.00586415, 0.548161, 0.40602, 0.300651, 0.222622, 0.139659, 0.00487065, 6.62423e-07, 4.78978e-13, 3.90154e-21, 
0.6375, 0, 0.0049631, 0.548123, 0.40602, 0.300651, 0.222622, 0.140734, 0.0051722, 7.51998e-07, 5.80492e-13, 5.03148e-21, 
0.6385, 0, 0.00418937, 0.548076, 0.40602, 0.300651, 0.222623, 0.141778, 0.00548842, 8.52963e-07, 7.02883e-13, 6.48249e-21, 
0.6395, 0, 0.00352697, 0.548018, 0.40602, 0.300651, 0.222624, 0.142789, 0.00581977, 9.66667e-07, 8.50308e-13, 8.34401e-21, 
0.6405, 0, 0.00296156, 0.547949, 0.40602, 0.300651, 0.222624, 0.143769, 0.00616666, 1.09461e-06, 1.02773e-12, 1.07299e-20, 
0.6415, 0, 0.00248037, 0.547866, 0.40602, 0.300651, 0.222624, 0.144717, 0.00652955, 1.23844e-06, 1.24104e-12, 1.3785e-20, 
0.6425, 0, 0.00207203, 0.547766, 0.40602, 0.300651, 0.222625, 0.145634, 0.00690885, 1.4e-06, 1.49729e-12, 1.76932e-20, 
0.6435, 0, 0.00172651, 0.547646, 0.40602, 0.300651, 0.222625, 0.146521, 0.00730499, 1.58131e-06, 1.80482e-12, 2.2688e-20, 
0.6445, 0, 0.00143498, 0.547503, 0.40602, 0.300651, 0.222625, 0.147377, 0.00771839, 1.78462e-06, 2.17358e-12, 2.90655e-20, 
0.6455, 0, 0.00118969, 0.547334, 0.40602, 0.300651, 0.222626, 0.148203, 0.00814943, 2.01239e-06, 2.61534e-12, 3.72008e-20, 
0.6465, 0, 0.000983883, 0.547134, 0.40602, 0.300651, 0.222626, 0.149, 0.00859852, 2.26736e-06, 3.14409e-12, 4.75686e-20, 
0.6475, 0, 0.000811677, 0.546899, 0.40602, 0.300651, 0.222626, 0.149768, 0.00906603, 2.55252e-06, 3.77637e-12, 6.0769e-20, 
0.6485, 0, 0.000667978, 0.546623, 0.40602, 0.300651, 0.222626, 0.150507, 0.00955233, 2.87117e-06, 4.53179e-12, 7.75604e-20, 
0.6495, 0, 0.00054839, 0.546301, 0.40602, 0.300651, 0.222626, 0.151219, 0.0100578, 3.22695e-06, 5.43351e-12, 9.88993e-20, 
0.6505, 0, 0.000449132, 0.545926, 0.40602, 0.300651, 0.222627, 0.151903, 0.0105827, 3.62385e-06, 6.50891e-12, 1.25992e-19, 
0.6515, 0, 0.000366965, 0.545492, 0.40602, 0.300651, 0.222627, 0.15256, 0.0111274, 4.06624e-06, 7.79029e-12, 1.60359e-19, 
0.6525, 0, 0.000299122, 0.544991, 0.40602, 0.300651, 0.222627, 0.153191, 0.0116921, 4.55891e-06, 9.31574e-12, 2.0391e-19, 
0.6535, 0, 0.000243252, 0.544414, 0.40602, 0.300651, 0.222627, 0.153796, 0.0122773, 5.10713e-06, 1.11301e-11, 2.59051e-19, 
0.6545, 0, 0.000197359, 0.543753, 0.40602, 0.300651, 0.222627, 0.154376, 0.012883, 5.71663e-06, 1.32863e-11, 3.28801e-19, 
0.6555, 0, 0.000159756, 0.542998, 0.40602, 0.300651, 0.222627, 0.154932, 0.0135096, 6.39369e-06, 1.58463e-11, 4.16948e-19, 
0.6565, 0, 0.000129023, 0.542139, 0.40602, 0.300651, 0.222627, 0.155464, 0.0141572, 7.14519e-06, 1.88832e-11, 5.28242e-19, 
0.6575, 0, 0.000103967, 0.541165, 0.40602, 0.300651, 0.222627, 0.155973, 0.014826, 7.97859e-06, 2.24825e-11, 6.68632e-19, 
0.6585, 0, 8.35891e-05, 0.540065, 0.40602, 0.300651, 0.222627, 0.15646, 0.0155163, 8.90205e-06, 2.67447e-11, 8.45562e-19, 
0.6595, 0, 6.7056e-05, 0.538827, 0.40602, 0.300651, 0.222627, 0.156924, 0.016228, 9.92445e-06, 3.17875e-11, 1.06834e-18, 
0.6605, 0, 5.36745e-05, 0.537437, 0.40602, 0.300651, 0.222627, 0.157368, 0.0169613, 1.10555e-05, 3.77485e-11, 1.34858e-18, 
0.6615, 0, 4.28695e-05, 0.535884, 0.40602, 0.300651, 0.222627, 0.157791, 0.0177163, 1.23056e-05, 4.47888e-11, 1.7008e-18, 
